dbo	spx_EstadosNoPermitidosCambioNombre	1	0	0	0	0	0	inventory
dbo	spx_EstadosPermitidosCambioNombreCU	1	0	0	0	0	0	inventory
dbo	spx_ExisteCierreAlmacenHoy	1	1	0	0	0	1	inventory
dbo	spx_ExisteCierreAlmacenHoyPR_PD	1	1	0	0	0	1	inventory
dbo	spx_ExisteDatoCorreccionErrores	1	0	0	0	0	0	general
dbo	spx_ExisteDatoDescuentoDTHPrepagoAntesBaja	1	0	0	0	0	0	billing
dbo	spx_ExisteNomenclador	1	0	0	0	0	0	inventory
dbo	spx_ExisteNomencladorModificar	1	0	0	0	0	0	inventory
dbo	spx_ExisteOrdenRegistrada	1	0	0	0	0	0	general
dbo	spx_ExisteProducto	1	0	0	0	0	0	inventory
dbo	spx_ExisteProductoEnNacional	1	0	0	0	0	0	inventory
dbo	spx_ExisteTecnico	1	0	0	0	0	0	tech
dbo	spx_ExportarDatosConfirmados	1	0	0	0	0	0	sync
dbo	spx_ExportarDatosDevueltosATigo	1	0	0	0	0	0	sync
dbo	spx_getArchivo	1	0	0	0	0	0	inventory
dbo	spx_getMaterialDevueltoTigo	1	0	0	0	0	0	inventory
dbo	spx_getMaterialDevueltoTigoPendiente	1	0	0	0	0	0	inventory
dbo	spx_getMaterialDevueltoTigoPendienteSAgrupar	1	0	0	0	0	0	inventory
dbo	spx_getMaterialDevueltoTigoSAgrupar	1	0	0	0	0	0	inventory
dbo	spx_getMaterialPreIngresado	1	0	0	0	0	0	inventory
dbo	spx_GetProductoExcedenteRuta	1	0	0	0	0	0	inventory
dbo	spx_HayDatosPendientesPEnviar	1	0	0	0	0	0	inventory
dbo	spx_HayDatosPendientesPEnviar_XIdSucursal	1	0	0	0	0	0	inventory
dbo	spx_ImportFromExcel03	1	1	0	0	0	1	sync
dbo	spx_ImportFromExcel07	1	1	0	0	0	1	sync
dbo	spx_ListaCorreccionErrores	1	0	0	0	0	0	general
dbo	spx_ListadoBajasProductos	1	0	0	0	0	0	auth
dbo	spx_ListadoDescuentosDTHPrepagoAntesBaja	1	0	0	0	0	0	billing
dbo	spx_ListadoProducto	1	0	0	0	0	0	sync
dbo	spx_ListadoPromedioUsoMateriales	1	0	0	0	0	0	inventory
dbo	spx_ModIdIngresoMaterialTigo	0	1	1	0	0	0	general
dbo	spx_ModificarAnticipo_BajaProductos	0	0	1	0	0	0	auth
dbo	spx_ModificarAnticipoPago_BajaCUNR	0	0	1	0	0	0	auth
dbo	spx_ModificarBajaProductosPendienteRegistrado	0	0	1	0	0	0	auth
dbo	spx_ModificarContraseña	0	1	1	0	0	0	auth
dbo	spx_ModificarDatosVendedor	0	0	1	0	0	0	general
dbo	spx_ModificarDescuentoDTHPrepago	0	0	1	0	0	0	billing
dbo	spx_ModificarDescuentoPdaInstaladores	0	0	1	0	0	0	general
dbo	spx_ModificarDevolucionTigoPendienteEntregado	0	0	1	0	0	0	auth
dbo	spx_ModificarEstadoCierrePRPD_Cierre	0	0	1	0	0	0	general
dbo	spx_ModificarEstadoEnviado	0	0	1	0	0	0	inventory
dbo	spx_ModificarIdEstado	0	0	1	0	0	0	inventory
dbo	spx_ModificarNombreProductoC4	1	0	1	0	0	0	inventory
dbo	spx_ModificarObservacionEjecutados	0	0	1	0	0	0	auth
dbo	spx_ModificarObservacionProgramados	0	0	1	0	0	0	auth
